"1","Computing","Year 1","Autumn 1","Technology around us","Listening for meaning in non-fiction texts","Ordering numbers","Impact of technology on society"
"408","English","Post 16","Summer 2","Advanced study of Literature: Independent Study and Research","Advanced critical analysis and interpretation of texts, including historical and cultural contexts.","Developing numerical skills in analyzing literary patterns, structures, and timelines.","Spiritual: Deepening understanding of self and others through literature, fostering empathy and ethical reflection. Moral: Engaging with moral dilemmas and ethical questions through literature, promoting thoughtful decision making. Social: Enhancing communication skills and understanding of social dynamics through literary discussion and analysis. Cultural: Appreciating diverse cultural perspectives and literary traditions, encouraging open-mindedness and cultural literacy."
"409","Geography","Year 1","Autumn 1","North and South poles & the equator","Directional vocabulary","Degrees, negative numbers","Experience curiosity"
"410","Geography","Year 1","Autumn 2","North and South poles & the equator","Directional vocabulary","Degrees, negative numbers","Develop an understanding of others"
"411","Geography","Year 1","Spring 1","Orienteering","Directional language","Size, shape","Experience the natural world"
"412","Geography","Year 1","Spring 2","Orienteering","Directional language","Size, shape","Experience curiosity"
"413","Geography","Year 1","Summer 1","Making maps, Fieldwork skills","Descriptive writing","Maps and grid reference","Develop an understanding of others"
"414","Geography","Year 1","Summer 2","Making maps, Fieldwork skills","Descriptive writing","Maps and grid reference","Experience the natural world"
"415","Geography","Year 2","Autumn 1","UK countries and oceans","Reading - Non fiction","Description of size using mathematical language","Experience curiosity"
"416","Geography","Year 2","Autumn 2","UK countries and oceans","Reading - Non fiction","Description of size using mathematical language","Develop an understanding of others"
"417","Geography","Year 2","Spring 1","Food around the world","Descriptive writing","Temperature and degrees","Experience the natural world"
"418","Geography","Year 2","Spring 2","Food around the world","Descriptive writing","Temperature and degrees","Experience curiosity"
"419","Geography","Year 2","Summer 1","Hot and cold places of the world","Descriptive writing","Maps and grid reference","Develop an understanding of others"
